id,name,technologies,platforms,numRegistrants,REGISTRANTS,numSubmitters,SUBMISSIONS,duration,prizes,winners,Challenge_Overview
30042171,"hercules
pcdvr
io
app
app
crash
try
cancel
queue
upload
",['iOS'],['iOS'],11,"sunbinbrother
winterflame
woodjhon
mess-tc-test
davemessTest
bhalobasi
novalagung
tankhayong
linwaiwai
supercharger
sylar",1,sylar,2591640000,[300.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
course
test
pcdvr
please
test
welcome
album
special
album
share
across
account
use
help
provide
place
beta
tester
see
cool
video
please
use
test
deletion
move
people
work
hard
populate
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
april
install
package
http
run
command
install
grunt
use
minify
javascript
sudo
npm
install
able
run
grunt
o
set
correctly
see
black
screen
run
app
javascript
load
run
medium
development
target
xcode
device
simulator
find
two
new
parameter
pcdvrauthguid
pcdvrcredentials
credential
test
login
page
since
login
page
actually
work
simulator
load
app
run
simulator
work
login
configure
test
credential
instead
real
credential
submission
contain
changed
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
login
app
navigate
home
video
screen
select
multiple
video
upload
cancel
upload
one
video
queue
expect
result
upload
cancel
report
io
"
30042168,"hercules
pcdvr
android
app
app
crash
album
select
tablet
",['Android'],['Android'],4,"sunbinbrother
vlad_D
comdet
akinwale",1,akinwale,2591700000,[250.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
condition
album
present
step
reproduce
incl
applicable
code
version
launch
medium
app
log
use
valid
credential
select
album
observe
behavior
expect
result
able
browse
album
successfully
list
video
display
environment
platform
android
tablet
asus
nexus
android
version
"
30042166,"hercules
pcdvr
android
app
app
crash
screen
orientation
change
",['Android'],['Android'],3,"sunbinbrother
akinwale
vlad_D",1,akinwale,2591700000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
condition
video
present
album
step
reproduce
incl
applicable
code
version
launch
xcloud
app
navigate
album
select
multiple
video
move
select
video
another
album
move
progress
rotate
screen
observe
behavior
expect
result
screen
orientation
change
successfully
clockwise
anticlockwise
move
video
pop
displyaed
move
video
another
album
successful
observe
result
app
crash
screen
orientation
change
environment
platform
android
"
30042081,"hercules
pcdvr
android
app
new
video
upload
add
select
default
",['Android'],['Android'],3,"sunbinbrother
Yunnying
akinwale",1,akinwale,2591700000,[60.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
user
browse
album
hit
button
select
video
upload
confirms
user
send
back
album
user
redirect
back
album
new
current
upload
highlight
default
instead
whatever
video
select
user
hit
button
way
immediately
see
upload
progress
"
30042002,"hercules
university
android
app
audio
heard
background
",['Android'],['Mobile'],2,"sunbinbrother
akinwale",1,akinwale,2591700000,[150.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
launch
app
sign
valid
user
emerson
univ
guide
page
click
channel
load
click
back
button
click
channel
load
click
back
button
observe
actual
observe
audio
play
though
user
come
video
player
happen
time
time
expect
audio
heard
background
environment
o
android
platform
samsung
galaxy
tab
"
30042001,"hercules
university
android
app
keep
screen
app
run
",['Android'],['Mobile'],2,"sunbinbrother
akinwale",1,akinwale,2591700000,[40.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
app
run
simulator
able
play
back
production
video
test
video
make
change
provision
production
video
playback
use
actual
device
android
build
instruction
find
forum
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
send
password
jmgasper
launch
app
sign
valid
user
emerson
univ
go
search
search
term
click
movie
click
watch
display
message
quite
long
time
observe
actual
minute
display
message
video
device
get
lock
inactivity
expect
video
load
device
get
lock
environment
o
android
platform
samsung
galaxy
tab
set
flag
app
http
"
30041999,"hercules
pcdvr
android
app
browse
back
view
",['Android'],['Mobile'],2,"sunbinbrother
akinwale",1,akinwale,2591700000,[50.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
pre
condition
make
usre
album
step
launch
app
login
select
select
album
select
back
browse
back
expected
result
step
albums
list
step
observe
result
directly
home
video
screen
displayed
step
select
see
list
album
user
impact
annoy
user
list
album
newly
upload
album
list
album
list
"
30041992,"hercules
pcdvr
android
app
video
upload
album
initated
directly
without
prompt
user
option
modify
destination
album
",['Android'],['Mobile'],2,"sunbinbrother
akinwale",1,akinwale,2591700000,[125.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
launch
app
android
device
browse
album
try
upload
video
expect
result
user
prompted
pop
upload
video
user
change
destination
album
default
current
album
observe
result
video
upload
initiate
directly
take
destination
album
current
album
user
move
video
manually
upload
complete
cancel
upoload
video
desire
album
user
impact
medium
please
see
screenshots
attach
show
ios
version
dialog
want
follow
io
mean
user
still
confirm
album
start
upload
immediately
"
30041990,"hercules
pcdvr
android
app
app
crash
simultaneous
download
upload
",['Android'],['Mobile'],2,"sunbinbrother
akinwale",1,akinwale,2591700000,[250.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
one
album
present
launch
app
login
browse
album
video
select
take
go
option
download
video
download
progress
select
upload
video
device
library
display
observe
behavior
expect
result
ui
navigate
observe
result
app
crash
device
user
impact
high
log
file
name
environment
platform
android
version
device
asus
tablet
htc
sense
samsung
app
version
relevant
line
log
fatal
exception
main
native
method
native
method
force
finishing
activity
"
30041989,"hercules
pcdvr
android
app
crash
observe
uploading
multiple
video
album
",['Android'],['Mobile'],2,"sunbinbrother
akinwale",1,akinwale,2591700000,[250.0],['akinwale'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
pcdvrapplication
app
eclipse
device
run
application
emulator
app
run
logged
select
home
video
option
side
menu
run
app
ensure
two
project
load
eclipse
pcdvrapplication
pcdvrbase
submission
contain
change
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
step
reproduce
incl
applicable
code
version
one
album
present
launch
app
login
browse
album
upload
video
upload
press
back
key
haptic
key
smart
device
expect
result
ui
shoud
return
home
video
key
press
observed
result
app
crash
key
press
user
impact
high
log
file
name
environment
platform
android
version
device
asus
tablet
htc
droid
app
version
relevant
info
log
thread
exit
uncaught
exception
fatal
exception
main
native
method
native
method
force
finishing
activity
"
30041985,"hercules
pcdvr
io
app
video
add
go
export
camera
roll
",['iOS'],['iOS'],5,"sunbinbrother
LieutenantRoger
winterflame
linwaiwai
sylar",2,"LieutenantRoger
sylar",2591597599,[300.0],['sylar'],"bug
race
cca
code
application
access
private
forum
http
request
access
forum
grant
access
course
test
pcdvr
please
test
channel
u
album
special
album
share
across
account
use
help
provide
place
beta
tester
see
cool
video
please
use
test
deletion
move
people
work
hard
populate
ui
ensure
support
landscape
portrait
screen
support
well
ipad
iphone
retina
new
png
file
compress
please
use
site
http
run
medium
development
target
xcode
device
simulator
march
pcdvr
app
run
simulator
although
login
screen
necessarily
work
directly
find
two
new
parameter
pcdvrauthguid
pcdvrcredentials
credential
test
login
page
since
login
page
actually
work
simulator
load
app
run
simulator
work
login
configure
test
credential
instead
real
credential
submission
contain
changed
file
change
file
wrap
comment
reference
bug
race
number
particular
bug
race
make
merge
easy
possible
make
sure
download
code
forum
regularly
update
bug
race
run
ensure
late
available
requirement
clarify
respect
camera
roll
export
camera
roll
separate
action
select
something
go
steps
reproduce
incl
applicable
code
version
launch
app
proper
credential
select
video
tap
export
camera
roll
expect
result
video
present
camera
roll
device
observe
result
video
available
camera
roll
device
also
get
download
app
see
go
list
change
still
download
video
show
go
list
either
download
do
video
fully
export
camera
roll
video
delete
apps
document
folder
"
